idx,label,group,z1,z2,flag_near_env,flag_outlier,remove,dist_to_env_centroid,R_env
319,0,mast_20250822_143917_382,-40.856716,31.146896,False,False,False,87.93538,25.05251
320,0,mast_20250822_143918_383,-44.314526,26.765566,False,False,False,84.84622,25.05251
321,0,mast_20250822_143919_399,-31.603329,25.688097,False,False,False,80.39538,25.05251
322,0,mast_20250822_143920_408,-34.748413,30.898481,False,False,False,86.14803,25.05251
323,0,mast_20250822_143921_421,-41.952137,34.1482,False,False,False,91.12469,25.05251
324,0,mast_20250822_143922_399,-44.476402,29.783932,False,False,False,87.7472,25.05251
325,0,mast_20250822_143923_406,-33.365353,23.461218,False,False,False,78.589386,25.05251
326,0,mast_20250822_143924_409,-32.09062,27.242088,False,False,False,82.01511,25.05251
327,0,mast_20250822_143925_399,-32.925358,31.966501,False,False,False,86.81122,25.05251
328,0,mast_20250822_143926_410,-35.384335,34.359673,False,False,False,89.66437,25.05251
329,0,mast_20250822_143927_396,-40.348972,32.189854,False,False,False,88.793465,25.05251
330,0,mast_20250822_143928_403,-44.55362,26.342365,False,False,False,84.52899,25.05251
331,0,mast_20250822_143929_397,-30.281183,25.478146,False,False,False,79.938774,25.05251
332,0,mast_20250822_143930_386,-34.461315,30.58182,False,False,False,85.77613,25.05251
333,0,mast_20250822_143931_387,-41.084324,34.806183,False,False,False,91.511116,25.05251
334,0,mast_20250822_143932_379,-43.809402,31.063377,False,False,False,88.74406,25.05251
335,0,mast_20250822_143933_392,-35.79294,25.837387,False,False,False,81.46972,25.05251
336,0,mast_20250822_143934_388,-32.841156,24.960033,False,False,False,79.93712,25.05251
337,0,mast_20250822_143935_415,-32.750767,28.367373,False,False,False,83.250404,25.05251
338,0,mast_20250822_143936_412,-34.71108,33.80155,False,False,False,88.974014,25.05251
339,0,mast_20250822_143937_401,-39.75188,33.739365,False,False,False,90.12257,25.05251
340,0,mast_20250822_143938_402,-43.90898,26.725632,False,False,False,84.67292,25.05251
341,0,mast_20250822_143939_410,-31.48927,25.521729,False,False,False,80.20984,25.05251
342,0,mast_20250822_143940_403,-32.514652,29.24796,False,False,False,84.065254,25.05251
343,0,mast_20250822_143941_388,-41.5333,35.507835,False,False,False,92.30992,25.05251
344,0,mast_20250822_143942_394,-43.76886,30.096968,False,False,False,87.8148,25.05251
345,0,mast_20250822_143943_395,-35.73285,26.257595,False,False,False,81.862404,25.05251
346,0,mast_20250822_143944_400,-34.63247,24.142853,False,False,False,79.544975,25.05251
347,0,mast_20250822_143945_396,-33.855133,27.879633,False,False,False,83.00678,25.05251
348,0,mast_20250822_143946_388,-33.679047,33.573406,False,False,False,88.536446,25.05251
349,0,mast_20250822_143947_395,-39.619785,34.40031,False,False,False,90.72499,25.05251
350,0,mast_20250822_143948_381,-43.287437,27.166992,False,False,False,84.88567,25.05251
351,0,mast_20250822_143949_396,-31.83379,24.768312,False,False,False,79.540115,25.05251
352,0,mast_20250822_143950_407,-32.868793,27.582445,False,False,False,82.50657,25.05251
353,0,mast_20250822_143951_414,-41.46192,35.105705,False,False,False,91.90387,25.05251
354,0,mast_20250822_143952_404,-43.32028,31.794827,False,False,False,89.28609,25.05251
355,0,mast_20250822_143953_411,-45.057846,27.639425,False,False,False,85.92025,25.05251
356,0,mast_20250822_143954_392,-33.72447,24.373758,False,False,False,79.559326,25.05251
357,0,mast_20250822_143955_411,-32.37232,25.145187,False,False,False,80.01934,25.05251
358,0,mast_20250822_143956_404,-33.897305,32.874134,False,False,False,87.89655,25.05251
359,0,mast_20250822_143957_386,-39.951035,35.22684,False,False,False,91.6096,25.05251
360,0,mast_20250822_143958_403,-43.278435,28.26249,False,False,False,85.91979,25.05251
361,0,mast_20250822_143959_394,-34.002758,24.89335,False,False,False,80.128494,25.05251
362,0,mast_20250822_144000_405,-32.97441,26.607864,False,False,False,81.57566,25.05251
363,0,mast_20250822_144001_398,-36.172096,32.202316,False,False,False,87.74057,25.05251
364,0,mast_20250822_144002_389,-42.861496,32.897785,False,False,False,90.19688,25.05251
365,0,mast_20250822_144003_399,-44.721832,27.477734,False,False,False,85.65405,25.05251
366,0,mast_20250822_144004_392,-35.065666,24.378357,False,False,False,79.87739,25.05251
367,0,mast_20250822_151036_586,-29.76272,14.945634,False,False,False,69.50158,25.05251
368,0,mast_20250822_151037_581,-26.950964,15.477513,False,False,False,69.514786,25.05251
369,0,mast_20250822_151038_598,-27.173445,15.219793,False,False,False,69.29675,25.05251
370,0,mast_20250822_151039_584,-26.512396,11.952554,False,False,False,65.965355,25.05251
371,0,mast_20250822_151040_591,-23.517578,6.242451,False,False,False,59.87753,25.05251
372,0,mast_20250822_151041_583,-22.19885,11.363879,False,False,False,64.8148,25.05251
373,0,mast_20250822_151042_594,-28.375969,17.445518,False,False,False,71.69487,25.05251
374,0,mast_20250822_151043_583,-28.902597,17.659891,False,False,False,72.000206,25.05251
375,0,mast_20250822_151044_575,-21.423384,8.788524,False,False,False,62.177246,25.05251
376,0,mast_20250822_151045_584,-22.906431,7.2390556,False,False,False,60.79095,25.05251
377,0,mast_20250822_151046_576,-24.998215,12.234481,False,False,False,66.01455,25.05251
378,0,mast_20250822_151047_584,-30.37815,15.1113405,False,False,False,69.79023,25.05251
379,0,mast_20250822_151048_564,-28.652744,14.658984,False,False,False,69.00478,25.05251
380,0,mast_20250822_151049_560,-29.71815,11.434253,False,False,False,66.056595,25.05251
381,0,mast_20250822_151050_591,-25.36281,8.839385,False,False,False,62.70952,25.05251
382,0,mast_20250822_151051_591,-21.734873,6.1289897,False,False,False,59.55974,25.05251
383,0,mast_20250822_151052_592,-22.16979,13.92195,False,False,False,67.357895,25.05251
384,0,mast_20250822_151053_576,-26.564562,16.3274,False,False,False,70.29326,25.05251
385,0,mast_20250822_151054_595,-28.477364,12.581007,False,False,False,66.931,25.05251
386,0,mast_20250822_151055_581,-20.782597,5.867294,False,False,False,59.210938,25.05251
387,0,mast_20250822_151056_591,-24.690407,11.679872,False,False,False,65.42271,25.05251
388,0,mast_20250822_151057_583,-25.815092,15.270848,False,False,False,69.136444,25.05251
389,0,mast_20250822_151058_575,-28.439255,15.90039,False,False,False,70.18581,25.05251
390,0,mast_20250822_151059_595,-29.411295,15.5352745,False,False,False,70.00983,25.05251
391,0,mast_20250822_151100_588,-26.857641,10.680486,False,False,False,64.76892,25.05251
392,0,mast_20250822_151101_580,-22.91115,6.12654,False,False,False,59.686867,25.05251
393,0,mast_20250822_151102_570,-22.16152,11.25853,False,False,False,64.70627,25.05251
394,0,mast_20250822_151103_565,-29.368513,16.63888,False,False,False,71.08435,25.05251
395,0,mast_20250822_151104_573,-29.864223,16.689785,False,False,False,71.23084,25.05251
396,0,mast_20250822_151105_589,-20.967411,8.318298,False,False,False,61.668785,25.05251
397,0,mast_20250822_151106_583,-23.119009,7.5852265,False,False,False,61.15996,25.05251
398,0,mast_20250822_151107_589,-24.839842,12.244671,False,False,False,66.00266,25.05251
399,0,mast_20250822_151108_583,-27.464958,16.176224,False,False,False,70.28827,25.05251
400,0,mast_20250822_151109_577,-29.009974,14.627625,False,False,False,69.04167,25.05251
401,0,mast_20250822_151110_590,-29.532467,12.53104,False,False,False,67.09063,25.05251
402,0,mast_20250822_151111_575,-26.54609,9.046787,False,False,False,63.106003,25.05251
403,0,mast_20250822_151112_584,-21.59594,5.8201337,False,False,False,59.238594,25.05251
404,0,mast_20250822_151113_576,-23.71763,14.845358,False,False,False,68.439926,25.05251
405,0,mast_20250822_151114_569,-30.8802,15.876676,False,False,False,70.64454,25.05251
406,0,mast_20250822_151115_578,-27.49953,13.48827,False,False,False,67.64534,25.05251
407,0,mast_20250822_151116_564,-20.70965,6.0757933,False,False,False,59.41256,25.05251
408,0,mast_20250822_151117_575,-24.835506,10.268321,False,False,False,64.04508,25.05251
409,0,mast_20250822_151118_567,-25.911741,16.167051,False,False,False,70.037186,25.05251
410,0,mast_20250822_151119_566,-29.167467,13.918265,False,False,False,68.37635,25.05251
411,0,mast_20250822_151120_585,-29.714052,14.018065,False,False,False,68.58337,25.05251
412,0,mast_20250822_151121_596,-26.78361,10.155684,False,False,False,64.2392,25.05251
413,0,mast_20250822_151122_583,-22.815844,6.217635,False,False,False,59.765972,25.05251
414,0,mast_20250822_151123_575,-22.062654,13.368166,False,False,False,66.796455,25.05251
415,0,mast_20250822_151124_589,-27.453241,17.018644,False,False,False,71.11712,25.05251
416,0,mast_20250822_151125_581,-27.804596,14.854773,False,False,False,69.04408,25.05251
417,0,mast_20250822_151126_583,-21.394619,8.132055,False,False,False,61.520897,25.05251
418,0,mast_20250822_151127_575,-23.214422,7.672565,False,False,False,61.25821,25.05251
419,0,mast_20250822_151128_573,-25.410454,13.007362,False,False,False,66.83821,25.05251
420,0,mast_20250822_151129_575,-27.655958,14.997188,False,False,False,69.15859,25.05251
421,0,mast_20250822_151130_567,-28.494333,15.112846,False,False,False,69.421455,25.05251
422,0,mast_20250822_151131_573,-27.08858,12.505814,False,False,False,66.60688,25.05251
423,0,mast_20250822_151132_573,-25.606102,8.973833,False,False,False,62.88004,25.05251
424,0,mast_20250822_151133_566,-21.510513,6.5299463,False,False,False,59.936726,25.05251
425,0,mast_20250822_151134_576,-23.971088,14.829015,False,False,False,68.45364,25.05251
426,0,mast_20250822_151135_599,-26.738827,14.090757,False,False,False,68.11197,25.05251
427,0,mast_20250822_151136_592,-27.995388,12.875258,False,False,False,67.130356,25.05251
428,0,mast_20250822_151137_595,-20.940475,5.9536743,False,False,False,59.310596,25.05251
429,0,mast_20250822_151138_585,-25.016273,10.779695,False,False,False,64.577,25.05251
430,0,mast_20250822_151139_574,-30.079178,14.714392,False,False,False,69.33977,25.05251
431,0,mast_20250822_151140_589,-28.683073,14.074678,False,False,False,68.436584,25.05251
432,0,mast_20250822_151141_579,-28.019245,13.500789,False,False,False,67.74982,25.05251
433,0,mast_20250822_151142_602,-29.206795,10.189646,False,False,False,64.73246,25.05251
434,0,mast_20250822_151143_591,1.538688,12.317998,False,False,False,67.69434,25.05251
435,0,mast_20250822_151144_607,-22.35388,12.090841,False,False,False,65.55361,25.05251
436,0,mast_20250822_151145_591,-25.655966,16.12358,False,False,False,69.95753,25.05251
437,0,mast_20250822_151146_599,-29.331345,12.323332,False,False,False,66.84622,25.05251
438,0,mast_20250822_151147_596,-20.492373,7.296516,False,False,False,60.611748,25.05251
439,0,mast_20250822_151148_589,-23.382742,7.528849,False,False,False,61.136333,25.05251
440,0,mast_20250822_151149_599,-25.972183,12.957105,False,False,False,66.871994,25.05251
441,0,mast_20250822_151150_624,-28.028389,16.947708,False,False,False,71.14411,25.05251
442,0,mast_20250822_151151_614,-27.295115,14.006787,False,False,False,68.121124,25.05251
443,0,mast_20250822_151152_624,-27.534285,11.183497,False,False,False,65.38305,25.05251
444,0,mast_20250822_151153_607,-25.042582,8.285472,False,False,False,62.11352,25.05251
445,0,mast_20250822_151154_602,-21.313221,7.166428,False,False,False,60.551872,25.05251
446,0,mast_20250822_151155_612,-23.553288,14.7726145,False,False,False,68.34873,25.05251
447,0,mast_20250822_151156_602,-30.655556,14.577254,False,False,False,69.32718,25.05251
448,0,mast_20250822_151157_614,-26.558407,14.974347,False,False,False,68.95565,25.05251
449,0,mast_20250822_151158_608,-21.178333,6.2719426,False,False,False,59.648804,25.05251
450,0,mast_20250822_151159_595,-24.563671,11.599132,False,False,False,65.325516,25.05251
451,0,mast_20250822_151200_603,-29.743414,13.003832,False,False,False,67.59675,25.05251
452,0,mast_20250822_151201_644,-31.772015,21.30161,False,False,False,76.13518,25.05251
453,0,mast_20250822_151202_648,-27.141523,17.86649,False,False,False,71.903534,25.05251
454,0,mast_20250822_151203_641,-26.860514,9.793668,False,False,False,63.895905,25.05251
455,0,mast_20250822_151204_638,-22.053234,5.719015,False,False,False,59.184875,25.05251
456,0,mast_20250822_151205_662,-24.486217,13.501453,False,False,False,67.20085,25.05251
457,0,mast_20250822_151206_672,-27.838144,15.768213,False,False,False,69.94948,25.05251
458,0,mast_20250822_151207_655,-28.170874,13.858673,False,False,False,68.129295,25.05251
459,0,mast_20250822_151208_645,-20.566608,7.8048725,False,False,False,61.124367,25.05251
460,0,mast_20250822_151209_656,-23.406616,8.654379,False,False,False,62.256157,25.05251
461,0,mast_20250822_151210_649,-24.982365,16.680916,False,False,False,70.41786,25.05251
462,0,mast_20250822_151211_656,-30.281836,15.265781,False,False,False,69.92118,25.05251
463,0,mast_20250822_151212_653,-28.984995,15.67026,False,False,False,70.06048,25.05251
464,0,mast_20250822_151213_644,-26.50313,11.943442,False,False,False,65.95484,25.05251
465,0,mast_20250822_151214_654,-23.725752,6.843954,False,False,False,60.501076,25.05251
466,0,mast_20250822_151215_647,-21.195166,7.0379853,False,False,False,60.41323,25.05251
467,0,mast_20250822_151216_656,-24.500584,15.1073065,False,False,False,68.79523,25.05251
468,0,mast_20250822_151217_647,-28.994062,15.408598,False,False,False,69.80525,25.05251
469,0,mast_20250822_151218_640,-28.012724,11.412436,False,False,False,65.69582,25.05251
470,0,mast_20250822_151219_640,-22.13154,6.8479314,False,False,False,60.31573,25.05251
471,0,mast_20250822_151220_671,-24.836706,10.833003,False,False,False,64.60428,25.05251
472,0,mast_20250822_151221_660,-27.3186,14.63133,False,False,False,68.74066,25.05251
473,0,mast_20250822_151222_650,-30.655148,14.085239,False,False,False,68.84666,25.05251
474,0,mast_20250822_151223_663,-28.783863,15.848847,False,False,False,70.19826,25.05251
475,0,mast_20250822_151224_656,-26.310606,9.502359,False,False,False,63.51536,25.05251
476,0,mast_20250822_151225_665,-22.313917,5.7471447,False,False,False,59.241135,25.05251
477,0,mast_20250822_151226_652,-22.30546,12.649294,False,False,False,66.10445,25.05251
478,0,mast_20250822_151227_665,-28.933908,16.784725,False,False,False,71.14572,25.05251
479,0,mast_20250822_151228_656,-30.30789,13.335062,False,False,False,68.03934,25.05251
480,0,mast_20250822_151229_648,-20.460917,7.288057,False,False,False,60.600864,25.05251
481,0,mast_20250822_151230_656,-24.70538,10.114885,False,False,False,63.87484,25.05251
482,1,elevator_20250730_145544_932,41.084667,38.405422,False,False,False,107.74763,25.05251
483,1,elevator_20250730_145545_922,39.524574,42.301834,False,False,False,110.286606,25.05251
484,1,elevator_20250730_145546_940,22.475233,45.16849,False,False,False,105.47124,25.05251
485,1,elevator_20250730_145547_921,36.303604,36.042805,False,False,False,103.25672,25.05251
486,1,elevator_20250730_145548_915,41.97827,33.603294,False,False,False,104.1915,25.05251
487,1,elevator_20250730_145549_920,22.816603,41.895687,False,False,False,102.55579,25.05251
488,1,elevator_20250730_145550_911,34.929955,39.80719,False,False,False,105.86004,25.05251
489,1,elevator_20250730_145551_922,41.672653,38.196762,False,False,False,107.88228,25.05251
490,1,elevator_20250730_145552_913,29.040491,44.978508,False,False,False,107.851585,25.05251
491,1,elevator_20250730_145553_910,20.659128,46.028576,False,False,False,105.63356,25.05251
492,1,elevator_20250730_145554_913,38.11611,35.326702,False,False,False,103.57004,25.05251
493,1,elevator_20250730_145555_907,39.571167,32.626354,False,False,False,102.054924,25.05251
494,1,elevator_20250730_145556_913,21.061419,42.254322,False,False,False,102.24311,25.05251
495,1,elevator_20250730_145557_908,37.150574,39.262035,False,False,False,106.46761,25.05251
496,1,elevator_20250730_145558_936,42.77004,40.00638,False,False,False,109.99836,25.05251
497,1,elevator_20250730_145559_919,25.247458,45.68054,False,False,False,106.98022,25.05251
498,1,elevator_20250730_145600_928,32.5773,38.503258,False,False,False,103.59885,25.05251
499,1,elevator_20250730_145601_924,41.483116,35.039772,False,False,False,105.11985,25.05251
500,1,elevator_20250730_145602_929,25.830736,40.57208,False,False,False,102.51585,25.05251
501,1,elevator_20250730_145603_924,20.041847,42.655712,False,False,False,102.25631,25.05251
502,1,elevator_20250730_145604_914,40.25578,38.31656,False,False,False,107.23689,25.05251
503,1,elevator_20250730_145605_920,39.992985,42.16454,False,False,False,110.4036,25.05251
504,1,elevator_20250730_145606_908,22.99919,45.855934,False,False,False,106.30212,25.05251
505,1,elevator_20250730_145607_919,35.497555,36.305504,False,False,False,103.08053,25.05251
506,1,elevator_20250730_145608_914,42.129322,33.925526,False,False,False,104.54345,25.05251
507,1,elevator_20250730_145609_902,23.533958,41.27185,False,False,False,102.251526,25.05251
508,1,elevator_20250730_145610_915,34.11114,39.643772,False,False,False,105.32646,25.05251
509,1,elevator_20250730_145611_907,41.41966,38.39783,False,False,False,107.91829,25.05251
510,1,elevator_20250730_145612_910,29.515549,45.007774,False,False,False,108.07634,25.05251
511,1,elevator_20250730_145613_924,21.608944,45.653225,False,False,False,105.61358,25.05251
512,1,elevator_20250730_145614_933,37.638985,35.466614,False,False,False,103.442474,25.05251
